sampleID,read_count,Lactobacillus_crispatus,Lactobacillus_iners,Lactobacillus_gasseri,g_Lactobacillus,Lactobacillus_jensenii,Atopobium_vaginae,Prevotella_bivia,Lactobacillus_delbrueckii,g_Streptococcus,g_Megasphaera,g_Alloscardovia,Sneathia_amnii,None,g_Anaerococcus,Prevotella_timonensis,g_Enterococcus,g_Peptoniphilus,Prevotella_buccalis,g_Limosilactobacillus,f_Veillonellaceae,Sneathia_sanguinegens,g_Aerococcus,BVAB1,g_Parvimonas,c_Bacteroidia,Prevotella_colorans,g_Fusobacterium,g_Dialister,Atopobium_Coriobacteriaceae,g_Staphylococcus,c_Bacilli,g_Anaeroglobus,g_Prevotella_7,BVAB2/BVAB3,g_Actinotignum,g_Howardella,g_Pseudoramibacter,Prevotella_amnii,g_Atopobium,g_Finegoldia,g_Muribaculaceae,Prevotella_disiens,Atopobium_unidentified,g_Bifidobacterium,g_DNF00809,g_Solobacterium,g_Actinomyces,g_Saccharimonadales,Prevotella_bacterium,g_Peptostreptococcus,g_Gemella,f_Prevotellaceae,g_Mobiluncus,g_Bacteroides,g_Fenollaria,g_Corynebacterium,g_Porphyromonas,g_Veillonella,g_Peptococcus,g_Cutibacterium,g_Mycoplasma,Prevotella_oulorum,g_Escherichia-Shigella,g_Ureaplasma,g_W5053,g_Pyramidobacter,g_Varibaculum,Gardnerella_vaginalis,Prevotella_bergensis,g_Slackia,Atopobium_sp.,g_Campylobacter,g_Clostridium_sensu_stricto_1,g_Actinobaculum,g_Lachnoanaerobaculum,g_Arcanobacterium,g_Lentilactobacillus,g_Alloprevotella,Atopobium_rimae,f_Lactobacillaceae,Lactobacillus_bacterium,g_Lacticaseibacillus,g_Bulleidia,Lactobacillus_paragasseri,g_Companilactobacillus,Prevotella_nigrescens,c_Clostridia,g_Prevotella,Fastidiosipila_bacterium,g_Sutterella,o_Micrococcales,Gardnerella_bacterium,Atopobium_minutum,g_Brevibacterium,g_Olsenella,Prevotella_salivae,g_Ezakiella,g_Murdochiella,Lactobacillus_metagenome,g_Gallicola,f_Lachnospiraceae,g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Lactobacillus_Bacillus,Lactobacillus_ultunensis,Prevotella_nanceiensis,g_S5-A14a,g_Blautia,g_Ruminococcus,g_Ligilactobacillus,g_Chryseobacterium,g_Eggerthia,g_Rhodanobacter,Lactobacillus_Firmicutes,g_Rikenellaceae_RC9_gut_group,g_Citrobacter,o_Bacteroidales,g_Clostridia_UCG-014,o_Corynebacteriales,p_Firmicutes,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
3446-462-MS28F,26666.0,26059.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994315479546991,0.9043638355197836,0.004311051760186321,0.0019204561439003069,0.09830210897236757,0.001285810601900768,0.009859950971755531,0.04081188330172532,0.006267218139024769,0.026376050567292156,0.0025187416239785716,0.006654291389762852,0.034179720242309385,I-A,0.9994315479546991,I
3446-463-MS28F,30954.0,30543.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990465784762662,0.8986399499956121,0.0042749436773598035,0.0017352459907786812,0.09768048975462366,0.0012907367273049559,0.00977935960275635,0.04039396789096488,0.006230348481349294,0.02625130183979278,0.0024976035603839247,0.006561283788217122,0.02932611916944415,I-A,0.9990465784762662,I
3446-464-MS28F,25605.0,25300.0,0.0,0.0,0.0,295.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989602799389953,0.89811483741885,0.004245731668538783,0.0017851278375443955,0.0976487530928246,0.0012565271336627483,0.009727948815666498,0.04017796740191094,0.006205044505477416,0.026243867004195134,0.0024838581342959414,0.006556762880207699,0.03069237867911026,I-A,0.9989602799389953,I
3446-465-MS28F,65464.0,13.0,4.0,0.0,0.0,0.0,64617.0,0.0,0.0,25.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016495119921168354,0.0018021433334164023,0.005508454766044354,0.00033973082749157434,0.0068072214172290365,0.050360795025398135,0.11929130944478125,0.003617009953767976,0.0014827166115872691,0.003808243755778,0.000384978109080986,0.006890753277063524,0.00665424941501564,IV-B,0.11929130944478125,IV-B
3446-467-MS28F,28301.0,107.0,93.0,0.0,0.0,0.0,28091.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019792218647695647,0.0036428417314703317,0.005650561016549013,0.001964788562828396,0.00855443608219645,0.05032610359489606,0.11919657753882734,0.003934049440265412,0.00137667583279668,0.003918790692520779,0.00036023803437208057,0.007221044351274711,0.0073457618343787945,IV-B,0.11919657753882734,IV-B
3446-468-MS28F,42879.0,42536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985386459828857,0.8949732927572407,0.004205841176371697,0.001592948036937308,0.09725096600670706,0.0012508854585127258,0.00966039750310213,0.03993198173213487,0.006175537590290611,0.02616723577428277,0.0024612933087184746,0.006474080253537684,0.025803070897742617,I-A,0.9985386459828857,I
3446-470-MS28F,140286.0,126340.0,219.0,0.0,0.0,13590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874561818015205,0.9387946163539342,0.004701424527465521,0.004223619366387657,0.10353943005143065,0.0014799212632755617,0.010801406727725543,0.044203003405535596,0.0065346809982936415,0.02720759588510725,0.0026531985626629005,0.0075841427062339475,0.07527402546005722,I-A,0.9874561818015205,I
3446-476-MS28F,35367.0,34722.0,84.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992946552214844,0.902090365712396,0.004373661049466901,0.0030706853313724808,0.09929738086852717,0.0013814766032193334,0.010030188904379666,0.04060833787914973,0.006266050486341884,0.02634711780503786,0.00249153217627155,0.006863246941072299,0.03315563640667528,I-A,0.9992946552214844,I
3446-478-MS28F,44792.0,44685.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982129007593222,0.8922295062383246,0.004204006259230556,0.001617746132336066,0.09703017507262876,0.0012464774601405526,0.009626807928893883,0.0397448715097499,0.0061685577940453155,0.026117364790222558,0.0024598914960547113,0.006464143272163352,0.026360383615049904,I-A,0.9982129007593222,I
3446-479-MS28F,33719.0,33621.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982415954646331,0.8926642971116024,0.004293630258851851,0.0026773408476285935,0.0981660149132607,0.0013518852877551489,0.009842913491454738,0.039900272875140225,0.006202399327136225,0.026143103529660785,0.002459258079092118,0.006688209765296241,0.026167510957325276,I-A,0.9982415954646331,I
3446-481-MS28F,20637.0,20347.0,27.0,134.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990150519482475,0.8988634139594526,0.007323740435058746,0.00227950628493948,0.09828345464400878,0.0013238944601726452,0.00985476066787173,0.04037576118247893,0.006279835963613725,0.026334085728383548,0.0025008263940321063,0.006675181130816238,0.02631443874041555,I-A,0.9990150519482475,I
3446-486-MS28F,49149.0,48992.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982682082295741,0.8925594184325566,0.004199672523753114,0.0015931645040056033,0.09704327434511417,0.001246628019686828,0.009626957529605561,0.039753361992082396,0.006166131283428991,0.026120448709162192,0.0024569114944453458,0.006457091780513035,0.025746108362867275,I-A,0.9982682082295741,I
3446-487-MS28F,48979.0,48670.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984836550028493,0.8943469544120101,0.004262634135308007,0.0022706115002274667,0.09789403434817931,0.0013154054496543255,0.009785155399760125,0.039969624252836414,0.006197806353581317,0.026167854859823227,0.002461031179624069,0.006613211702748393,0.02605331606704928,I-A,0.9984836550028493,I
3446-491-MS28F,34264.0,162.0,21361.0,9238.0,3492.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060961838000151486,0.05202756463563835,0.3090745849187965,0.7778205200320497,0.7874070137674981,0.05921045372534329,0.12927196370637375,0.10209353569613994,0.021186155249439842,0.017022785555237476,0.003007404641110654,0.1292478422754629,0.25423067126271626,III-B,0.7874070137674981,III
3446-495-MS28F,44869.0,46.0,35.0,33300.0,11207.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022653269096556323,0.017723397003016058,0.8570398390184639,0.003563459459263759,0.005634379069974292,0.00044029602272195275,0.002759856374387166,0.019177261427633006,0.01091201607598571,0.013433108180362273,0.005106929612425193,0.005912772390510156,0.025648275043012675,II,0.8570398390184639,II
3446-498-MS28F,26517.0,22507.0,3894.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618071788212356,0.9564745813808165,0.013166692805837432,0.09485163200941282,0.20568499310910293,0.010623471405650108,0.029883088944722785,0.05926275883797831,0.009414549820871653,0.02910058555270742,0.0027095190466182003,0.026901554318459694,0.06418062558329807,I-A,0.9618071788212356,I
3446-500-MS28F,42887.0,31089.0,11354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505354566247009,0.9230698668615932,0.020533688345897274,0.20568824496502439,0.33828755655430387,0.021577544589320305,0.05344661020359064,0.07963905685511574,0.01243557715666951,0.030575966450169863,0.0028064035732852446,0.04995460811222041,0.10701377225869131,I-B,0.9230698668615932,I
3446-507-MS28F,40023.0,46.0,39887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003029458149959481,0.04311820693442101,0.045321553254555266,0.9902609008019451,0.7768263917715554,0.05094346780847382,0.10936527626538285,0.07116159326452091,0.01716977448023897,0.011429712414755955,0.0009145441142078056,0.11791750735160424,0.23039134662403343,III-A,0.9902609008019451,III
3446-509-MS28F,51781.0,71.0,51678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031401631212107303,0.0432117275414376,0.04529675251580556,0.9900083315815853,0.7760545211562693,0.050898045404924,0.10924850660320196,0.07107409049856,0.017163347076152493,0.011433209666671709,0.0009181133037080877,0.11787112509483556,0.23020708274806126,III-A,0.9900083315815853,III
3446-510-MS28F,21029.0,30.0,0.0,27.0,0.0,0.0,4283.0,616.0,0.0,101.0,10319.0,0.0,0.0,0.0,130.0,2271.0,0.0,45.0,0.0,0.0,0.0,846.0,451.0,0.0,285.0,0.0,0.0,0.0,365.0,0.0,35.0,0.0,0.0,0.0,877.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001228799345077886,0.003392465986618246,0.006004415061828977,0.0005295065383837056,0.008541998133853,0.12169172550334408,0.12903745504344138,0.03059853106056938,0.006732969527361295,0.004150147343840875,0.0034008491990143957,0.007779306048482244,0.004180818928580177,IV-B,0.12903745504344138,IV-B
